sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
0	22648	0.0	50.0	0.0	0.0	0.0
2000	25152	0.03125	100.0	1.0	1.0	1.0
4000	28656	0.0625	100.0	1.0	1.0	1.0
6000	28824	0.09375	100.0	1.0	1.0	1.0
8000	28824	0.09375	100.0	1.0	1.0	1.0
10000	28824	0.09375	100.0	1.0	1.0	1.0
12000	28992	0.09375	100.0	1.0	1.0	1.0
14000	28992	0.09375	100.0	1.0	1.0	1.0
16000	28992	0.09375	100.0	1.0	1.0	1.0
18000	28992	0.09375	100.0	1.0	1.0	1.0
20000	28992	0.109375	100.0	1.0	1.0	1.0
22000	29160	0.109375	100.0	1.0	1.0	1.0
24000	29160	0.109375	100.0	1.0	1.0	1.0
26000	29160	0.125	100.0	1.0	1.0	1.0
28000	29160	0.140625	100.0	1.0	1.0	1.0
30000	29160	0.140625	100.0	1.0	1.0	1.0
32000	29160	0.15625	100.0	1.0	1.0	1.0
34000	29160	0.15625	100.0	1.0	1.0	1.0
36000	29160	0.15625	100.0	1.0	1.0	1.0
38000	29160	0.15625	100.0	1.0	1.0	1.0
40000	24896	0.203125	100.0	1.0	1.0	1.0
42000	25400	0.203125	100.0	1.0	1.0	1.0
44000	28640	0.21875	100.0	1.0	1.0	1.0
46000	28808	0.21875	100.0	1.0	1.0	1.0
48000	28808	0.21875	100.0	1.0	1.0	1.0
50000	28976	0.234375	100.0	1.0	1.0	1.0
52000	28976	0.234375	100.0	1.0	1.0	1.0
54000	28976	0.234375	100.0	1.0	1.0	1.0
56000	28976	0.234375	100.0	1.0	1.0	1.0
58000	28976	0.234375	100.0	1.0	1.0	1.0
60000	29144	0.234375	100.0	1.0	1.0	1.0
62000	29144	0.25	100.0	1.0	1.0	1.0
64000	29144	0.25	100.0	1.0	1.0	1.0
66000	29144	0.25	100.0	1.0	1.0	1.0
68000	29144	0.265625	100.0	1.0	1.0	1.0
70000	29144	0.28125	100.0	1.0	1.0	1.0
72000	29144	0.28125	100.0	1.0	1.0	1.0
74000	29144	0.296875	100.0	1.0	1.0	1.0
76000	29144	0.3125	100.0	1.0	1.0	1.0
78000	29144	0.3125	100.0	1.0	1.0	1.0
80000	29144	0.3125	100.0	1.0	1.0	1.0
82000	29312	0.328125	100.0	1.0	1.0	1.0
84000	29312	0.328125	100.0	1.0	1.0	1.0
86000	29312	0.328125	100.0	1.0	1.0	1.0
88000	29312	0.34375	100.0	1.0	1.0	1.0
90000	29312	0.359375	100.0	1.0	1.0	1.0
92000	29312	0.359375	100.0	1.0	1.0	1.0
94000	29312	0.375	100.0	1.0	1.0	1.0
96000	29312	0.375	100.0	1.0	1.0	1.0
98000	29312	0.390625	100.0	1.0	1.0	1.0
100000	29312	0.390625	100.0	1.0	1.0	1.0
102000	29312	0.390625	100.0	1.0	1.0	1.0
104000	29312	0.40625	100.0	1.0	1.0	1.0
106000	29312	0.421875	100.0	1.0	1.0	1.0
108000	29312	0.421875	100.0	1.0	1.0	1.0
110000	29312	0.4375	100.0	1.0	1.0	1.0
112000	29312	0.4375	100.0	1.0	1.0	1.0
114000	29312	0.4375	100.0	1.0	1.0	1.0
116000	29312	0.4375	100.0	1.0	1.0	1.0
118000	29312	0.453125	100.0	1.0	1.0	1.0
120000	29312	0.453125	100.0	1.0	1.0	1.0
122000	29480	0.453125	100.0	1.0	1.0	1.0
124000	29480	0.46875	100.0	1.0	1.0	1.0
126000	29480	0.46875	100.0	1.0	1.0	1.0
128000	29480	0.46875	100.0	1.0	1.0	1.0
130000	29480	0.484375	100.0	1.0	1.0	1.0
132000	29480	0.484375	100.0	1.0	1.0	1.0
134000	29480	0.484375	100.0	1.0	1.0	1.0
136000	29480	0.484375	100.0	1.0	1.0	1.0
138000	29480	0.5	100.0	1.0	1.0	1.0
140000	29480	0.515625	100.0	1.0	1.0	1.0
142000	29480	0.53125	100.0	1.0	1.0	1.0
144000	29480	0.53125	100.0	1.0	1.0	1.0
146000	29480	0.53125	100.0	1.0	1.0	1.0
148000	29480	0.546875	100.0	1.0	1.0	1.0
150000	29480	0.546875	100.0	1.0	1.0	1.0
152000	29480	0.546875	100.0	1.0	1.0	1.0
154000	29480	0.546875	100.0	1.0	1.0	1.0
156000	29480	0.5625	100.0	1.0	1.0	1.0
158000	29480	0.5625	100.0	1.0	1.0	1.0
160000	29480	0.5625	100.0	1.0	1.0	1.0
162000	29480	0.578125	100.0	1.0	1.0	1.0
164000	29480	0.59375	100.0	1.0	1.0	1.0
166000	29480	0.59375	100.0	1.0	1.0	1.0
168000	29480	0.59375	100.0	1.0	1.0	1.0
170000	29480	0.59375	100.0	1.0	1.0	1.0
172000	29480	0.609375	100.0	1.0	1.0	1.0
174000	29480	0.609375	100.0	1.0	1.0	1.0
176000	29480	0.609375	100.0	1.0	1.0	1.0
178000	29480	0.625	100.0	1.0	1.0	1.0
180000	29480	0.625	100.0	1.0	1.0	1.0
182000	29480	0.625	100.0	1.0	1.0	1.0
184000	29480	0.625	100.0	1.0	1.0	1.0
186000	29480	0.640625	100.0	1.0	1.0	1.0
188000	29480	0.640625	100.0	1.0	1.0	1.0
190000	29480	0.640625	100.0	1.0	1.0	1.0
192000	29480	0.65625	100.0	1.0	1.0	1.0
194000	29480	0.65625	100.0	1.0	1.0	1.0
196000	29480	0.65625	100.0	1.0	1.0	1.0
198000	29480	0.65625	100.0	1.0	1.0	1.0
200000	29480	0.65625	100.0	1.0	1.0	1.0
202000	29480	0.65625	100.0	1.0	1.0	1.0
204000	29648	0.65625	100.0	1.0	1.0	1.0
206000	29648	0.65625	100.0	1.0	1.0	1.0
208000	29648	0.65625	100.0	1.0	1.0	1.0
210000	29648	0.65625	100.0	1.0	1.0	1.0
212000	29648	0.671875	100.0	1.0	1.0	1.0
214000	29648	0.6875	100.0	1.0	1.0	1.0
216000	29648	0.6875	100.0	1.0	1.0	1.0
218000	29648	0.703125	100.0	1.0	1.0	1.0
220000	29648	0.71875	100.0	1.0	1.0	1.0
222000	29648	0.71875	100.0	1.0	1.0	1.0
224000	29648	0.734375	100.0	1.0	1.0	1.0
226000	29648	0.734375	100.0	1.0	1.0	1.0
228000	29648	0.734375	100.0	1.0	1.0	1.0
230000	29648	0.75	100.0	1.0	1.0	1.0
232000	29648	0.75	100.0	1.0	1.0	1.0
234000	29648	0.75	100.0	1.0	1.0	1.0
236000	29648	0.75	100.0	1.0	1.0	1.0
238000	29648	0.765625	100.0	1.0	1.0	1.0
